Summary Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,0.000,0.000,0.000,0.000,11.946,14.314,17.503,17.464,15.071,14.721,20.517,21.835,24.494,25.269,20.976,25.559,26.277,29.611,33.395,35.572,40.684,38.834,36.396,28.861,27.494,30.596,23.587,24.469,22.507,23.520,20.949,21.207,21.845,22.095,25.976,29.672,32.796,41.950,49.751,57.247,62.476,81.331,87.354,85.739,78.031,77.796
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,0.000,0.000,0.000,0.000,1.188,1.517,1.648,1.529,2.466,2.007,1.703,3.787,3.184,4.311,6.992,11.147,14.000,17.051,17.397,17.395,16.814,16.109,12.164,13.373,11.602,11.105,10.097,10.345,14.353,13.604,11.537,10.190,11.768,15.447,11.828,13.166,9.364,8.241,8.995,8.627,12.985,11.142,8.434,10.436,8.405,8.380
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,1.490,2.434,3.551,9.114,14.420,21.966,22.011,23.521,19.728,23.152,21.292,18.428,17.268,20.479,27.152,33.666,40.923,43.905,52.491,54.922,52.086,51.011,48.752,51.663,50.291,51.899,37.469,36.350,39.148,41.109,33.696,31.079,29.151,29.432,39.272,46.883,43.519,55.366,56.344,53.771,74.816,74.936,95.148,101.342,106.760,106.437
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,7.076,7.998,7.779,32.575,68.943,85.850,92.943,89.290,84.394,86.720,77.294,82.420,82.054,79.520,77.262,76.114,79.262,71.780,67.489,66.356,61.363,57.820,58.043,58.974,51.092,44.257,49.953,47.882,50.339,50.119,44.640,43.962,45.625,45.797,48.612,46.656,43.578,42.583,44.571,40.897,37.436,50.646,49.400,48.314,47.168,47.026
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.791,8.658,13.341,12.288,14.537,14.571,13.987,21.826,21.470,23.807,26.362,23.653,25.365,25.451,21.642,21.577
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,1.118,2.434,1.691,3.038,4.020,5.527,4.368,6.233,6.166,8.030,6.968,9.592,16.166,15.329,21.909,25.784,29.400,28.692,34.794,29.318,25.608,25.889,27.584,21.742,23.939,23.407,25.347,29.301,27.931,25.638,19.126,18.190,15.596,14.476,19.624,20.293,12.355,13.341,13.793,11.765,34.769,33.055,48.190,50.983,48.875,48.728
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,3.910,3.130,6.595,7.764,9.131,13.307,12.934,5.689,8.083,8.564,12.001,14.137,14.451,16.407,12.119,13.962,11.739,12.151,14.997,14.659,16.814,16.588,15.037,14.912,11.414,11.798,11.529,13.730,14.373,16.949,10.485,10.142,12.888,13.746,12.832,12.355,13.623,16.548,14.599,17.604,12.992,22.889,30.464,31.551,29.706,29.617
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.420,0.000,0.000,0.000,2.062,2.056
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Total budget,13.593,15.996,19.617,52.491,109.648,142.483,151.408,143.726,135.906,143.193,139.775,150.199,157.618,161.314,166.412,186.232,201.602,203.190,220.563,218.222,213.371,206.252,197.978,189.429,175.831,173.061,157.982,162.077,168.650,170.939,149.225,143.427,150.213,153.283,172.682,183.597,169.224,199.855,209.522,213.716,263.257,297.652,344.353,353.815,342.642,341.608
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,13.594,15.996,19.616,52.491,108.460,140.964,149.759,142.197,133.442,141.187,138.072,146.412,154.433,157.004,159.418,175.085,187.601,186.139,203.166,200.827,196.555,190.142,185.812,176.152,164.230,161.957,147.885,151.732,154.298,157.335,137.687,133.238,139.188,138.784,162.722,173.457,161.428,192.966,201.703,207.934,254.604,291.601,340.087,347.087,338.918,337.897
Switzerland,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,0.000,0.000,0.000,0.000,1.188,1.517,1.648,1.529,2.466,2.007,1.703,3.787,3.184,4.311,6.992,11.147,14.000,17.051,17.397,17.395,16.814,16.109,12.164,13.373,11.602,11.105,10.097,10.345,14.353,13.604,11.537,10.190,11.026,14.497,9.959,10.139,7.794,6.889,7.820,5.784,8.652,6.051,4.268,6.729,3.731,3.720
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.280,0.000,0.000,1.309,0.047,0.187,0.214,0.074,0.230,0.209,0.528,1.686,0.383,0.358,0.161,0.314,0.219,1.032,0.245,0.223,..,..,..,..,10.886,9.646,21.217,31.777,17.983,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.841,2.524,0.982,0.561,0.234,3.202,2.244,7.957,2.690,1.592,0.589,0.764,0.395,1.059,0.138,0.319,0.430,1.034,1.764,2.080,..,..,..,..,6.690,5.733,2.810,3.070,4.045,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.280,0.000,1.262,0.280,0.421,0.070,0.134,2.207,1.802,1.226,1.380,0.548,1.129,0.689,0.424,0.863,1.160,0.849,1.110,1.493,..,..,..,..,11.449,8.608,22.609,19.010,23.921,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.280,0.000,0.982,1.402,1.075,0.701,0.855,1.314,0.926,0.181,0.172,0.207,0.032,0.313,0.000,0.000,0.468,0.000,0.042,0.000,..,..,..,..,0.000,0.297,0.108,0.112,0.105,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.042,0.551,1.345,2.064,0.840,1.022,..,..,..,..,2.756,1.672,3.100,2.940,2.849,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.094,0.000,0.000,0.155,0.136,0.531,1.277,0.853,1.156,0.759,0.030,0.035,0.065,0.158,0.177,0.306,..,..,..,..,10.327,13.054,6.552,7.485,9.422,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.187,0.094,0.280,0.214,0.177,0.110,0.124,0.061,0.342,0.475,0.436,0.093,0.111,0.005,0.154,0.257,0.252,..,..,..,..,0.124,0.224,0.429,0.016,0.011,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,..,..,3.216,2.752,0.026,0.010,0.020,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.402,2.805,3.366,3.833,1.963,4.418,3.673,11.876,5.899,3.866,4.006,4.401,3.569,3.614,0.887,2.194,3.692,5.291,4.435,5.377,..,..,..,..,45.449,41.985,56.851,64.419,58.357,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.840,..,2.384,3.272,1.731,1.238,1.417,3.927,3.204,2.271,3.418,3.636,3.175,2.555,0.750,2.021,3.370,4.265,2.673,3.298,..,..,..,..,38.758,37.142,54.304,61.400,54.371,..
Turkey,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,..,0.000,0.000,0.000,0.841,2.524,0.982,0.561,0.234,3.202,2.244,7.957,2.690,1.592,0.589,0.764,0.395,1.059,0.138,0.172,0.322,1.026,1.762,2.078,..,..,..,..,6.690,4.844,2.547,3.020,3.985,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.865,0.000,0.000,4.035,0.144,0.576,0.659,0.228,0.708,0.644,1.627,5.199,1.180,1.103,0.495,0.968,0.674,3.182,0.756,0.689,..,..,..,..,33.564,29.739,65.415,97.972,55.445,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.594,7.783,3.027,1.729,0.721,9.872,6.918,24.532,8.294,4.909,1.815,2.357,1.218,3.264,0.426,0.985,1.326,3.187,5.438,6.413,..,..,..,..,20.625,17.675,8.663,9.464,12.471,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.865,0.000,3.891,0.865,1.297,0.216,0.412,6.804,5.555,3.781,4.255,1.689,3.481,2.125,1.307,2.659,3.577,2.618,3.422,4.605,..,..,..,..,35.299,26.539,69.707,58.609,73.752,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.865,0.000,3.027,4.324,3.315,2.162,2.636,4.051,2.856,0.559,0.529,0.638,0.097,0.965,0.000,0.000,1.442,0.000,0.129,0.000,..,..,..,..,0.000,0.917,0.332,0.344,0.325,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.129,1.700,4.146,6.363,2.590,3.152,..,..,..,..,8.498,5.154,9.557,9.065,8.784,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288,0.288,0.000,0.000,0.478,0.419,1.636,3.937,2.631,3.564,2.340,0.092,0.109,0.199,0.486,0.546,0.943,..,..,..,..,31.838,40.246,20.200,23.077,29.049,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.432,0.576,0.288,0.865,0.659,0.546,0.341,0.381,0.188,1.054,1.466,1.344,0.286,0.342,0.017,0.475,0.792,0.777,..,..,..,..,0.382,0.692,1.323,0.050,0.035,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,..,..,9.916,8.483,0.080,0.029,0.062,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Total budget,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.324,8.647,10.377,11.818,6.053,13.620,11.324,36.615,18.186,11.920,12.351,13.569,11.005,11.141,2.734,6.764,11.381,16.311,13.672,16.578,..,..,..,..,140.123,129.444,175.278,198.611,179.922,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.595,..,7.350,10.088,5.332,3.819,4.366,12.107,9.879,7.001,10.536,11.211,9.788,7.877,2.309,6.232,10.387,13.147,8.242,10.173,..,..,..,..,119.497,114.511,167.425,189.299,167.638,..
Turkey,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,..,0.000,0.000,0.000,2.594,7.783,3.027,1.729,0.721,9.872,6.918,24.532,8.294,4.909,1.815,2.357,1.218,3.264,0.426,0.531,0.994,3.164,5.431,6.406,..,..,..,..,20.625,14.934,7.852,9.311,12.285,..
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,38.235,56.823,65.764,58.989,63.302,57.842,55.598,59.566,110.347,122.184,89.253,90.686,80.861,82.946,65.969,59.545,43.068,32.895,40.901,46.283,5.202,2.977,2.548,1.946,0.992,1.376,2.668,0.000,0.000,0.000,0.000,0.000,5.643,13.585,36.528,129.370,259.003,219.038,131.117,166.425,86.885,108.418,143.327,233.176,258.117,263.445
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,48.102,62.700,86.696,124.698,126.939,148.366,113.547,128.459,86.233,110.121,96.290,68.893,89.958,67.665,69.430,35.676,43.816,12.139,17.855,24.608,13.349,22.078,14.981,13.198,9.463,5.828,8.255,10.712,6.952,5.223,8.631,10.954,15.247,12.885,21.726,29.362,82.011,61.327,51.545,50.950,99.989,22.883,36.310,44.666,25.435,27.010
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,0.000,3.918,5.763,11.499,32.321,56.901,50.112,72.764,54.029,42.804,47.367,41.125,32.681,38.921,39.786,39.297,38.059,41.587,37.824,34.702,20.504,18.452,12.004,8.265,6.219,8.693,8.170,11.205,18.886,20.413,33.724,61.231,80.694,117.000,72.381,136.765,250.636,86.138,84.656,126.533,96.388,96.052,166.128,134.542,163.811,145.594
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,1019.999,943.452,909.930,701.889,823.596,760.580,781.311,810.042,708.671,786.801,709.577,684.010,525.260,433.874,448.511,386.842,293.213,246.293,204.717,118.926,56.337,47.194,31.130,34.679,28.620,27.251,31.651,26.875,28.059,28.495,30.788,36.594,46.408,42.114,59.251,53.194,104.756,66.119,90.388,81.712,76.841,172.138,159.073,208.494,260.520,384.267
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.611,4.041,11.676,14.460,17.015,18.528,29.629,24.422,19.593,31.393,17.165,17.963,18.219,14.185,23.177,34.532
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,0.000,0.000,1.186,1.494,0.402,0.529,3.282,5.895,3.269,14.787,6.666,9.490,5.727,8.614,4.394,0.000,2.092,2.671,3.759,0.000,8.438,6.198,2.140,2.120,2.290,2.645,3.157,2.939,7.735,5.279,5.594,6.811,10.657,9.629,14.838,22.758,18.827,24.042,28.510,35.631,41.147,53.615,74.950,94.798,79.721,67.210
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,18.500,19.594,48.476,26.134,81.073,93.170,99.930,111.742,113.208,115.180,107.769,113.533,56.265,52.320,58.054,8.244,10.277,11.290,8.458,1.372,10.875,10.330,7.918,34.776,36.061,35.079,35.129,4.041,1.798,0.704,0.000,0.000,17.987,17.640,23.797,19.797,18.915,33.295,52.128,81.526,60.423,39.994,57.601,88.828,149.054,211.135
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.930,0.000,49.469,3.089,24.861
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,1124.835,1086.487,1117.814,924.702,1127.633,1117.388,1103.779,1188.468,1075.758,1191.876,1056.921,1007.737,790.754,684.341,686.144,529.602,430.526,346.874,313.511,225.892,114.704,107.228,70.723,94.982,83.645,80.872,89.028,55.772,63.430,60.114,83.349,119.633,188.313,227.310,245.537,409.776,763.777,514.381,457.935,574.170,478.837,522.992,655.605,868.158,962.922,1158.054
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,1076.734,1023.787,1031.119,800.005,1000.694,969.022,990.233,1060.009,989.524,1081.756,960.632,938.844,700.794,616.675,616.714,493.928,386.709,334.736,295.659,201.283,101.356,85.151,55.740,81.786,74.182,75.044,80.775,45.060,56.478,54.891,83.348,119.631,173.166,214.428,224.274,405.406,761.636,498.818,446.233,559.460,465.242,513.676,640.204,851.306,946.165,1149.503
United Kingdom,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,48.102,62.700,86.696,124.698,126.939,148.366,113.547,128.459,86.233,110.121,96.290,68.893,89.958,67.665,69.430,35.676,43.816,12.139,17.855,24.608,13.349,22.078,14.981,13.198,9.463,5.828,8.255,10.712,6.952,5.223,0.000,0.000,15.146,12.885,21.262,4.368,2.141,15.563,11.704,14.710,13.596,9.317,15.404,16.852,16.759,8.551
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,44.082,65.513,75.822,68.010,72.984,66.688,64.101,68.676,127.224,140.871,102.903,104.556,93.228,95.632,76.059,68.651,49.654,37.926,47.156,53.362,5.997,3.432,2.938,2.244,1.144,1.587,3.076,0.000,0.000,0.000,0.000,0.000,6.506,15.663,42.115,149.156,298.615,252.538,151.171,191.878,100.174,125.000,165.247,268.838,297.594,303.737
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,55.459,72.290,99.956,143.769,146.353,171.057,130.913,148.106,99.422,126.963,111.016,79.429,103.716,78.013,80.049,41.132,50.518,13.996,20.585,28.372,15.391,25.454,17.272,15.216,10.910,6.719,9.518,12.350,8.015,6.022,9.951,12.629,17.579,14.856,25.049,33.853,94.554,70.706,59.428,58.743,115.281,26.382,41.863,51.497,29.325,31.141
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,0.000,4.518,6.644,13.257,37.265,65.603,57.776,83.893,62.293,49.350,54.612,47.415,37.679,44.874,45.871,45.307,43.879,47.947,43.609,40.009,23.640,21.274,13.840,9.529,7.171,10.022,9.419,12.919,21.775,23.535,38.882,70.596,93.035,134.894,83.451,157.682,288.969,99.312,97.603,145.885,111.129,110.743,191.535,155.119,188.865,167.862
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,1175.999,1087.744,1049.096,809.237,949.557,876.904,900.806,933.931,817.056,907.135,818.100,788.624,605.594,500.231,517.107,446.006,338.057,283.962,236.026,137.115,64.953,54.412,35.891,39.982,32.997,31.419,36.491,30.985,32.350,32.853,35.497,42.191,53.506,48.554,68.313,61.329,120.778,76.231,104.212,94.209,88.593,198.465,183.401,240.381,300.365,443.037
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.316,4.659,13.462,16.672,19.618,21.362,34.160,28.157,22.590,36.194,19.790,20.710,21.006,16.354,26.722,39.813
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,0.000,0.000,1.368,1.722,0.463,0.610,3.784,6.797,3.769,17.049,7.685,10.941,6.603,9.931,5.066,0.000,2.412,3.079,4.334,0.000,9.728,7.146,2.468,2.444,2.640,3.050,3.640,3.388,8.918,6.087,6.450,7.853,12.287,11.101,17.107,26.238,21.706,27.719,32.871,41.081,47.440,61.815,86.413,109.297,91.913,77.490
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,21.329,22.591,55.890,30.131,93.472,107.419,115.213,128.832,130.522,132.796,124.251,130.897,64.871,60.322,66.932,9.504,11.849,13.016,9.751,1.582,12.538,11.910,9.129,40.094,41.576,40.444,40.501,4.659,2.074,0.812,0.000,0.000,20.738,20.338,27.437,22.825,21.807,38.387,60.100,93.994,69.665,46.110,66.410,102.413,171.850,243.426
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.754,0.000,57.035,3.562,28.663
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Total budget,1296.869,1252.656,1288.774,1066.126,1300.094,1288.282,1272.593,1370.234,1240.285,1374.163,1218.568,1161.862,911.693,789.004,791.084,610.600,496.371,399.925,361.460,260.440,132.247,123.628,81.540,109.509,96.438,93.241,102.644,64.301,73.131,69.307,96.097,137.929,217.113,262.075,283.090,472.447,880.590,593.051,527.972,661.984,552.071,602.979,755.874,1000.935,1110.193,1335.168
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,1241.410,1180.366,1188.820,922.357,1153.741,1117.224,1141.680,1222.129,1140.864,1247.201,1107.551,1082.433,807.975,710.990,711.035,569.468,445.851,385.930,340.876,232.068,116.856,98.174,64.266,94.293,85.528,86.522,93.127,51.951,65.117,63.287,96.096,137.928,199.650,247.222,258.576,467.408,878.120,575.107,514.481,645.023,536.397,592.238,738.115,981.505,1090.874,1325.310
United Kingdom,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,55.459,72.290,99.956,143.769,146.353,171.057,130.913,148.106,99.422,126.963,111.016,79.429,103.716,78.013,80.049,41.132,50.518,13.996,20.585,28.372,15.391,25.454,17.272,15.216,10.910,6.719,9.518,12.350,8.015,6.022,0.000,0.000,17.463,14.856,24.514,5.037,2.469,17.943,13.494,16.961,15.675,10.741,17.760,19.429,19.322,9.859
United States,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,6.167,31.625,61.671,284.345,377.432,509.603,778.191,545.482,331.489,464.380,347.983,447.494,362.843,327.019,273.577,289.765,319.151,369.835,475.424,500.679,682.168,790.617,634.160,584.325,627.854,706.033,775.027,817.883,800.344,532.850,503.817,624.211,523.700,665.468,789.094,2509.969,1625.262,1009.016,1083.100,1393.244,1403.961,1300.268,1208.886,1178.052,1271.356,1330.689
